"caption","url","ownerFullName","ownerUsername","timestamp","locationName","likesCount","commentsCount"
"𝗧𝗵𝗲 𝗜𝘀𝗿𝗮𝗲𝗹-𝗣𝗮𝗹𝗲𝘀𝘁𝗶𝗻𝗲 𝗖𝗼𝗻𝗳𝗹𝗶𝗰𝘁: 𝗔 𝗖𝗮𝗹𝗹 𝗳𝗼𝗿 𝗣𝗲𝗮𝗰𝗲 - part 1.

After a lot of research, somethings I have found, and I want to tell you this is the Ist post that you should repost this after reading it till all the post so that it can be forwarded.

Dear Hindus, Muslims, or people of any religion, I am not supporting anyone, I am just telling what I have found on research—what is the fault of the children who have died?

but I am not supporting anyone, but I can say with pride that I have supported all those who have been injured by Israel-Palestine. May their souls rest in peace.

We have tried to stop this by forwarding it as much as we can.

We can pray for them together in the worship of our respective religions, and as humans, we can do this.

So are you ready for the part 2 on this topic?
If yes then wait till 6th November evening.
.
#israelpalestineconflict #israel #palestine #israelpalestine #israelpolitics  #conflict #israelnews  #peace #freepalestine #palestinewillbefree #middleeast #israeli #terroristattack #zionist #india #humanviolence #saynotowars #saynotoviolence #pallywood #liars #proudzionist #propeace #antiwar #stopthisfight #stopwar","https://www.instagram.com/p/CzRvA5gByu_/","Sneha Shukla","sneshuklaaa","2023-11-05T20:04:28.000Z","Israel-Palestine","24","7"
"Pas Ognia”: najcięższe bombardowanie Strefy Gazy w ciągu 30 dni wojny. W enklawie zniknęła komunikacja i Internet.

IDF całkowicie otoczyły miasto Gaza i zakończyły podział Strefy na 2 części, powiedział Daniel Hagari, sekretarz prasowy Sił Obronnych Izraela.

The 'Belt of Fire': the heaviest bombardment of the Gaza Strip in 30 days of war. Communications and internet have disappeared in the enclave.

The IDF completely encircled Gaza City and ended the division of the Strip into 2 parts, said Daniel Hagari, press secretary of the Israel Defence Forces.

#israel#war#palestine#hamas#gaza#hamasterrorists#breakingnews#israelwar#follow#news#israelgazaconflict#world#instadaily #me #followme #stopwar #followforfollowback #photography #photographer#photooftheday #work #instagram #news #tbt#wojna #igers#potd#life","https://www.instagram.com/p/CzR4x1sIYsg/","Kroniki wojenne","izrael_strefa_gazy","2023-11-05T21:29:48.000Z",,"19","1"
"Міжнародний кримінальний суд (МКС), також відомий як Гаазький трибунал, не слід плутати з Міжнародним судом ООН, який також засідає в Гаазі, але має іншу компетенцію.

МКС має статус незалежної міжнародної організації, і не є органом ООН, тому не визнається росією. Саме МКС видав ордер на арешт путіна.

#трибунал #гаагскийтрибунал  #russiaterrorist #russiaterroriststate  #denhaag #denhaagcity  #piecepalace #stopwar #українапонадусе  #україна  #бог #god #prayer #praying  #save #holland #netherlands  #instagram #вера #перемога #победа #vibes #goodvibes #liketime #life #thoughts #godwithus #nevergiveup","https://www.instagram.com/p/CzRvUgRtSAz/","Свiтлана Шоколова та Серафим 😼🇺🇦","fima_lana.sumy","2023-11-05T20:07:09.000Z","Zorgvliet (Den Haag)","17","0"
"Bissmillaahiroohmanirrohim..🤲🤲
Ready Continue 
Segiempat VoaL Motif Syar'i( Digital printing Sublime )

Syar'i""PALESTINA SERIES ""

Produksi by FH_SCARVES...
ReaLpict by @fh.scarves 
(DAN REALPICT DESIGN MOTIF KITA SENDIRI BERLOGO FH_SCARVES)

VoaL Motif Premium Digital Printing sublime 
BAHAN : VOAL PREMIUM FH ( TANPA SERAT POLY,TIDAK LICIN TIDAK MENDEGUNG DITELINGA,BAHAN ADEM,MENYERAP KERINGAT DAN TEGAK PARIPURNA)
SIZE : 125 X 125
TERSEDIA 4 WARNA 
Finishing: Laser Cut 

UNTUK INFORMASI LEBIH LANJUT BY WA 0812-8525-1373 DAN 0812-2039-2554 

 
#freepalestine #stopgenocide #stopwar #merdekapalestina #hijabsegiempat #segiempatpalestina #fhscarf #fhscarves #voalprinted","https://www.instagram.com/p/CzRvnCkBRzr/","FH_SCARF بسم الله الرحمن الرجيم","fhscarf__","2023-11-05T20:09:41.000Z",,"4","0"
"Bissmillaahiroohmanirrohim..🤲🤲
Ready Continue 
Segiempat VoaL Motif Syar'i( Digital printing Sublime )

Syar'i""PALESTINA SERIES ""

Produksi by FH_SCARVES...
ReaLpict by @fh.scarves 
(DAN REALPICT DESIGN MOTIF KITA SENDIRI BERLOGO FH_SCARVES)

VoaL Motif Premium Digital Printing sublime 
BAHAN : VOAL PREMIUM FH ( TANPA SERAT POLY,TIDAK LICIN TIDAK MENDEGUNG DITELINGA,BAHAN ADEM,MENYERAP KERINGAT DAN TEGAK PARIPURNA)
SIZE : 125 X 125
TERSEDIA 4 WARNA 
Finishing: Laser Cut 

UNTUK INFORMASI LEBIH LANJUT BY WA 0812-8525-1373 DAN 0812-2039-2554 

 
#freepalestine #stopgenocide #stopwar #merdekapalestina #hijabsegiempat #segiempatpalestina #fhscarf #fhscarves #voalprinted","https://www.instagram.com/p/CzRvFAvBiBg/","FH_SCARF بسم الله الرحمن الرجيم","fhscarf__","2023-11-05T20:05:02.000Z",,"5","0"
"Mehr als 9500 Tote Palästinenser - davon ist mehr als die Hälfte Frauen und Kinder...
Israel hat jedes Recht sich zu verteidigen,aber das ist keine Verteidigung...
Und dann noch zweimal ein Flüchtlingslager bombadiert und einen Krankenwagen gestürmt...

Das ist kein Kampf gegen die Hamas,sondern ein Kampf gegen die Palästinenser...
Soll das ein Holocaust an den Palästinenser werden?

Ich habe absolut nichts gegen das israelische Volk, aber gegen die israelische Regierung hab ich schon was, denn wie gesagt,so führt man keinen Krieg....

Ich fordere sofortigen Waffenstillstand im Gazastreifen
Herr Netanjahu.....

#kaiserinvonwien #stopwar #nomorewar","https://www.instagram.com/p/CzRutWBI5MM/","Sabine-Phibie Panic","kaiserinvonwien","2023-11-05T20:01:48.000Z",,"2","0"
"🔸T R I S T E S  G U E R R A S🔸

Sí, la vida duele. No hay más que encender la televisión para ver el horror. Llevo días sin quitarme de las retinas las imágenes de una mujer abrazando el cadáver de su hijo en Gaza. En X hubo quien la llamaba la Piedad de 2023. No se me ocurre mejor descripción para la barbarie que desde Occidente se acalla y encuentra cómplices.

Esta vez no se abren fronteras ni todo el mundo siente la necesidad de solidarizarse porque la piel de los que son masacrados es oscura, no tienen ojos azules y rezan a otro dios. Volvemos a dejar clara la frontera entre el “ellos” y el “nosotros”, no vaya a ser que recordemos que también son personas.

Aunque, para ser justos, también nos hemos olvidado de Ucrania. Demasiados meses de guerra como para seguir sintiendo mucha lástima por ellos en este mundo en el que todo es instantáneo, también las penas. Que nos lo digan a los que llevamos en silencio el luto pegado a la piel para no molestar demasiado.

Gracias a todos los que hacéis el bien, sabedores de que no podemos arreglar el mundo, pero sí hacerlo un poquito mejor y que merezca la pena salvarse, aunque duela. ❤️‍🩹

Tristes guerras

si no es amor la empresa.

Tristes, tristes.

Tristes armas

si no son las palabras.

Tristes, tristes.

Tristes hombres

si no mueren de amores.

Tristes, tristes.

Miguel Hernández

#guerra #paz #gaza #palestina #noticias #artedigital #noviembre #domingo #war #peace #stopwar #news #painting #digitalart #november #sunday","https://www.instagram.com/p/CzRuUT-MFv8/","Rocío Núñez","rocio_nunez","2023-11-05T19:58:23.000Z",,"54","6"
"","https://www.instagram.com/p/CzRy2-Ht8a_/","Laura Rebuttini","laurareb11","2023-11-05T20:38:04.000Z",,"1","1"
"Harsh reality ""🙄
#2023 #fbreels23 #trendingreels #trendingreels #explorepage #worldcup2023 #worldcup2023 #pakistan #reelsinstagram #reelsinstagram #diva #cokestudio #khalse #war #stopwar #stopwar #gaza #gazavideos #likeforlikes #instagood","https://www.instagram.com/p/CzRudDfsP1n/","explore the world","explorehub__2023","2023-11-05T19:59:35.000Z",,"2","0"
"Stop
🛑 

Stop the wars
Stop injuring and killing civilians
Stop bombing
Stop the massacres
Stop holding civilians hostage
Stop oppression
Stop persecution
Stop making orphans
Stop leaving parents without their kids
Stop traumatising children & adults
Stop torture
Stop rape 
Stop destroying homes
Stop leaving people with nothing
Stop hatred
Stop genocide

Cease fire now

Where is the humanity? 😔💔😔
☮️ 🕊️ ☮️

I would like to reiterate here that I am horrified by any acts of terror, torture, murder, kidnap, rape, intimidation and violence taken by anyone and absolutely do not condone them.
I wish, like most of us, for all people to be safe, free and happy. 🙏

#ceasefire #ceasefirenow #peace #stopwar #stoptheviolence #stophate #stopgenocide #stopthebombs #peaceforgaza #peaceforisrael #peacefortheworld #peaceforpalestine
#collage #analoguecollage #handcutcollage #collagesanctuaries #collageforpeace #collagebywomen #givepeaceachance","https://www.instagram.com/p/CzRtZ3fqUEv/","Jo Hudson","jo_collage","2023-11-05T19:50:24.000Z",,"151","9"
"Sending all my love to the people that are trying to survive in Gaza and that have been impacted by the war!! 🇦🇪❤️My heart is broken hearing everything on the news recently about the war in Gaza. People, kids are dying because of it and trying to make it out alive. I want to speak up and say this has gone on for too long and to many lives have been taken already so please stop killing people and end this war. I made these Gaza heart cookies to spread love and peace to all of the people that are dealing with the war and to stay strong. No one should be killed and no one should be agreeing and supporting this. We don’t need to flight for our lives why should they!! We are living our lives while they are suffering, terrified and fighting for their lives. #palestine #war #gaza #freegaza #savegaza #gazaunderattack #sendinglove #love #pray #prayforpalestine #supportpalestine #stopwar. #peace #stopwar #stopwarinpalestine #wewantpeace #🇦🇪 #🇦🇪❤️ #waringaza #gazapalestine #palestine🇵🇸 #savepalestine #palestinelivesmatter #prayforpalestine #baker #stopwars #supportpalestine #stopkillingpalestine #istandwithpalestine #ceasefire #ceasefirenow🇵🇸 #ceasefirenow","https://www.instagram.com/p/CzRuJWoPU9T/","Destiny G","destiny.greyson","2023-11-05T19:56:53.000Z",,"46","1"
"Συναυλία στήριξης του Παλαιστινικαού λαού στην Γάζα στο Σύνταγμα σήμερα.
#freepalestine #freepalestine🇵🇸 #gazaunderattack #gaza #stopwar #magicdespell #koinoithnitoi #ritantonopoulou #κοινοιθνητοι #ριτααντωνοπουλου #ματζικντεσπελ #zisdimitris #concert #concerts #athens #athina","https://www.instagram.com/p/CzRuVDfNWfU/","Zisdimitris","zis_dimitris","2023-11-05T19:58:29.000Z","Συνταγμα Αθηνα","10","0"
"Post Source : @prezydentska.bryhada

⚔️ Підготовка до виїзду на позиції. Психологічно складний і напружений момент. 

Бійці отримують важливі настанови, хтось перевіряє зброю та лаштує спорядження, хтось нервово курить одну сигарету за іншою, інші переносять в машину боєкомплект та мішки з продуктами. 

Серед серйозних та зосереджених бійців - усміхнене обличчя “Таноса”. Це його перший виїзд на бойові. 

🗣 «Можливо, я просто поки не усвідомлюю ступінь небезпеки… Та ні, напевне, все ж, усвідомлюю. 

Але що поробиш? Роби, що залежить від тебе: будь уважним, пригинайся, падай, швидко рухайся. А далі - рулетка. Попаде в тебе чи не попаде.»

В цивільному житті він айтівець, займався дизайном застосунків та 3D-графікою. Тепер він боєць 23 Окремого батальйону спецпризначення Президентської бригади. 

🗣 «Я не відчуваю себе людиною війни, але знав, що рано чи пізно до мене дійде черга, чекав. Дуже мотивує, коли на війну йдуть твої друзі. Думаєш : “Хіба я гірший?”. 

Чогось мені ця країна подобається. Треба її захищати. Мені тут жити, моїй дружині та дитині.» 

🌙 В салоні автівки не горить жодної лампочки, приборна панель щільно закрита, фари заклеєні кольоровим скотчем, щоб приглушити світло, але користуються ними в крайньому випадку. 

Бійці вирушають в дорогу в сутінках, ближче до позицій водій одягне пристрій нічного бачення і команда їхатиме в повній темноті, щоб не привертати увагу ворога. Попереду - декілька днів на передових позиціях на бахмутському напрямку.

--------------------

⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇","https://www.instagram.com/p/CzSH_GdylDl/","JongTae Kim","0hawk_eye0","2023-11-05T23:42:41.000Z",,"6","2"
"Якщо маєш добру жінку, радій. Це дарунок небес.
Не сходься з багатьма - і для тіла мерзота, і для душі виснаження. Чари жіночі скороминущі, а туман в очах довго стоїть👍🏻
Мирослав Дочинець

P.s:Які правильні слова 👍🏻Причому в обидві сторони ☝🏻Читаю Мирослава і не можу натішитися.Стільки мудрості та знань в його книгах 📚Прям всім рекомендую його прочитати 💋

#моємісто #кривийріг #мояукраїна #мояземля #весна2022 #моябатьківщина #явірювперемогу #явірювсвоюармію #українапонадусе #славаукраїні #героямслава #nowar #stopwar #stopputin #slavaukraini #ukraine #spring #beatuiful #kriviyrig #kriviy_rih #krivbasslove #loveukraine #mytown #travelphotography #flowers #instaspring #instapicture #fotografia #instabeatuful #ukraine🇺🇦","https://www.instagram.com/p/CzRt_YLI3lK/","Катерина Сергіївна","ukrainochka_15","2023-11-05T19:55:32.000Z","Ukraine","-1","1"
"#gaza #gazaunderattack #freepalestine #stopwar #palestine","https://www.instagram.com/p/CzRy0wDr0Nf/","Jouana Wana","jouana_","2023-11-05T20:37:46.000Z",,"30","0"
"Surrey Central Skytrain Station Area BC CANADA .

Add your Thoughts with your comments 

.
#wallstreet #wallpicture #newyorktimes #freepalestine #ww3 #israel #governments #celebrity #netanyahu #gaza #palestinianchildren #war #blood #stopwar #jewish #muslim #بیت_المقدس","https://www.instagram.com/p/CzRuipwyqcJ/","wallgrapher","wallgraphy604","2023-11-05T20:00:21.000Z","In The World","1","0"
"Creative challenge wk 44/2023
-
-
-
#pariscollagecollective #pariscollageclub @pariscollagecollective #collagecommunity #analogcollage #analoguecollage #naturewins #stopwar 

📸 British Library","https://www.instagram.com/p/CzSGAC5KzCZ/","FuegoTwinkle                                         Bess","fuegotwinkle","2023-11-05T23:25:20.000Z",,"19","1"
"“ C’est une chanson pour les enfants qui naissent et qui vivent
Entre l’acier et le bitume, entre le béton et l’asphalte,
Et qui ne sauront peut-être jamais
Que la terre était un jardin.

Il y avait un jardin qu’on appelait la terre.
Il était assez grand pour des milliers d’enfants.
Il était habité jadis par nos grands-pères
Qui le tenaient eux-mêmes de leurs grands-parents.”

Moustaki 

#amour #protectthechildern #protectnature #protecttheplanet #planetearth #peace #peaceandlove #lovelife #stopwar #lovehumans #humanrights #humans #lovenature #naturelovers #naturephotography #forest #freespirit #naturephoto #protectnature","https://www.instagram.com/p/CzRvmAWIq8c/","Lara","ashatane","2023-11-05T20:09:32.000Z",,"20","0"
"💯🙄💯

#stopviolence #stopwar #healtheworld #princessdiana #princessdianaquotes","https://www.instagram.com/p/CzRtMTQr5s9/","🅂🄾🄽🄺🄰","20_sonia_full_of_dreams_06","2023-11-05T19:48:33.000Z",,"-1","0"
"Stop war #stopwar #children #peace #humanity","https://www.instagram.com/p/CzRtcp7hq5i/","Bijoyeta Chatterjee","anvitha_2508","2023-11-05T19:50:47.000Z",,"2","0"
"Bissmillaahiroohmanirrohim..🤲🤲
Ready Continue 
Segiempat VoaL Motif Syar'i( Digital printing Sublime )

Syar'i""PALESTINA SERIES ""

Produksi by FH_SCARVES...
ReaLpict by @fh.scarves 
(DAN REALPICT DESIGN MOTIF KITA SENDIRI BERLOGO FH_SCARVES)

VoaL Motif Premium Digital Printing sublime 
BAHAN : VOAL PREMIUM FH ( TANPA SERAT POLY,TIDAK LICIN TIDAK MENDEGUNG DITELINGA,BAHAN ADEM,MENYERAP KERINGAT DAN TEGAK PARIPURNA)
SIZE : 125 X 125
TERSEDIA 4 WARNA 
Finishing: Laser Cut 

UNTUK INFORMASI LEBIH LANJUT BY WA 0812-8525-1373 DAN 0812-2039-2554 

 
#freepalestine #stopgenocide #stopwar #merdekapalestina #hijabsegiempat #segiempatpalestina #fhscarf #fhscarves #voalprinted","https://www.instagram.com/p/CzRvQavBJ3i/","FH_SCARF بسم الله الرحمن الرجيم","fhscarf__","2023-11-05T20:06:36.000Z",,"1","0"
"Stop war
Free Palestine 🇵🇸

#outof_borders #photography #photoshoot  #greece  #athens #gaza
#πορεία #freepalestine #freepalestine🇵🇸 #εγκληματαπολεμου #stopwar #δρομος #ολοιστουσδρομους #street #streetphotography","https://www.instagram.com/p/CzRrzcLLm4X/","VeRo SaLVa","outof.borders","2023-11-05T19:36:25.000Z",,"16","4"
"1,30x1,20 mts oleo/acrilico/aerosol sobre tela.
Resiliencia👘 #stopwar #bastadeguerra #stopthewarinukraine #stopwarinukraine #stopwarandviolence #stopwaronchildren #cortarlaguerra","https://www.instagram.com/p/CzRveSwu57l/","Amador Rojas Style","amadorrojasstyle","2023-11-05T20:08:29.000Z",,"-1","3"
"Dia mundial em defesa do povo Palestino, São Paulo, 04 de novembro de 2023. #palestina #protesto #manifestação #palestinalibre #palestinalivre #freepalestine #palestina #israel #stopisrael #stopisraeliapartheid #guerra #war #stopwar","https://www.instagram.com/p/CzPrNDCtvxq/","Sérgio Silva","fotografosergiosilva","2023-11-05T00:52:42.000Z","Brazil","221","5"
"Πρόσωπα .... από την σημερινή συναυλία- συλλαλητήριο στο Σύνταγμα γις την σφαγή στην Γάζα.
#athens #freepalestine #freegaza #stopwar #palestina #freepalestine🇵🇸 #stopmassacre #gazaunderattack #israel #συλλαλητήριο #παλαιστίνη #γάζα #zisdimitris #palestine_free","https://www.instagram.com/p/CzRrUuoNLDh/","Zisdimitris","zis_dimitris","2023-11-05T19:32:14.000Z","Συνταγμα Αθηνα","11","0"
"La violència dels uns sobre els altres provoca cada dia la mort prematura de moltes persones que ens deixen quan encara no tocava. Són les morts més tristes.
Què pot justificar la mort d’una persona? Res. 
No vull portar la mort cosida a l’esquena, la vull mirar de cara, tenir-la present.
.
.
.
.
.
.
#stopwar
.
#bnwzone #bnwworld #bnwsouls #bnw_diamond #bnw_europe #bnw_kings #Onw_universe #w_perfect #bwstyles_gf #excellentonw #flairbw #bnwmood #showsbw #bnwfanatics #bw_divine #top_bnw #world_bnw #contemporaryphotography #photographyart #W_perfect #loves_catalunva #catalunvaexperience #blackandwithe #catalunya_blancinegre #feelings #dead #sadness 
#escrits_ml","https://www.instagram.com/p/CzRrplxIW1t/","Montserrat Lacomba","montserratlacomba","2023-11-05T19:35:05.000Z",,"85","3"
"🍄""Тихе"" полювання.😉
Ти можеш думати, що вони у лісі будуть, але гриби можуть вважати інакше🤗

#гриби #осінь #осіньвукраїні #перемога #славаукраїні #героямслава #віра #надія #мрії #люди #допомога #світ #people #gerl #біда #біль #війна #війнавукраїні #stopwar #ukraine #stopwarinukraine #stoprussianaggression #ukrainiangirl #зсу #славазсу #дніпро #dnipro #попасна #popasnaya_is_ukraine @viktoria_diana
@lenaakimova626","https://www.instagram.com/p/CzRvadytJuk/","💥mika💥","mikamarinka5","2023-11-05T20:07:58.000Z","Орловщина,Днепропетровская область","25","0"
"Curve sud milano

Shut up when children are sleeping, not when they are dying. 
Stop all wars
🔴⚫

#israel #palestine #warcrime #stopwar #acmilan #","https://www.instagram.com/p/CzRuor3oD7z/","Anonymous Fan","acmprime01","2023-11-05T20:01:10.000Z","Curva Sud Milano","2","0"
"#stopwar #Україна","https://www.instagram.com/p/CzRucZMAv43/","Наталія Борик","_natalia_boryk_","2023-11-05T19:59:33.000Z",,"14","1"
"#stopwar #stophate #onlypeace☮","https://www.instagram.com/p/CzRs1QAIFwO/","Luisa Burrafato","luisaburrafato","2023-11-05T19:45:24.000Z",,"2","0"
"☮️
#freepalestine #stopgenocide #pau #stopwar #peace #artistsforpalestine #lanitdepaper","https://www.instagram.com/p/CzRskMOK80o/","Anna Gelats Llobet","lanitdepaper","2023-11-05T19:43:05.000Z",,"58","0"
"Small oil painting on paper. Beautifully done🤩🖼️
…
..
.
.
#art #sokak #streetpeople #artwork #sanat #sanatçı #midjourneyart #war #colors #portrait #palestine #çocuk #digitalartists #child #stopwar #abstract #abstractart #children #music #street #israel #sanatsever #streetart #november","https://www.instagram.com/p/CzRqgosrA39/","Nour mclean","nourmclean_art","2023-11-05T19:25:07.000Z","San Francisco, California","1","0"
"Bissmillaahiroohmanirrohim..🤲🤲
Ready Continue 
Segiempat VoaL Motif Syar'i( Digital printing Sublime )

Syar'i""PALESTINA SERIES ""

Produksi by FH_SCARVES...
ReaLpict by @fh.scarves 
(DAN REALPICT DESIGN MOTIF KITA SENDIRI BERLOGO FH_SCARVES)

VoaL Motif Premium Digital Printing sublime 
BAHAN : VOAL PREMIUM FH ( TANPA SERAT POLY,TIDAK LICIN TIDAK MENDEGUNG DITELINGA,BAHAN ADEM,MENYERAP KERINGAT DAN TEGAK PARIPURNA)
SIZE : 125 X 125
TERSEDIA 4 WARNA 
Finishing: Laser Cut 

UNTUK INFORMASI LEBIH LANJUT BY WA 0812-8525-1373 DAN 0812-2039-2554 

 
#freepalestine #stopgenocide #stopwar #merdekapalestina #hijabsegiempat #segiempatpalestina #fhscarf #fhscarves #voalprinted","https://www.instagram.com/p/CzRvddUhfO3/","FH_SCARF بسم الله الرحمن الرجيم","fhscarf__","2023-11-05T20:08:22.000Z",,"3","0"
"#humanity #umanità #peace #pace #frieden #homosapiens #children #bambini #stopwar #stopguerra #stopkilling","https://www.instagram.com/p/CzRr1g3MbXg/","De Marco BB&Fitness","demarcobbfitness","2023-11-05T19:36:42.000Z","Italy","9","2"
"🌈 Colourful mosaic bench in front of the Peace Palace on the Carnegieplein

#peacebench #peaceful #bench #mosaic #russiaterrorist #russiaterroriststate  #denhaag #denhaagcity  #piecepalace #stopwar #українапонадусе  #україна  #бог #god #prayer #praying  #save #holland #netherlands  #instagram #вера #перемога #победа #vibes #goodvibes #liketime #life #thoughts #godwithus #nevergiveup","https://www.instagram.com/p/CzRrqLANlDK/","Свiтлана Шоколова та Серафим 😼🇺🇦","fima_lana.sumy","2023-11-05T19:35:09.000Z","Peace Palace,the Hague","17","0"
"United States Secretary of State Antony Blinken made an unannounced trip into the occupied West Bank to meet the president of the Palestinian Authority Mahmoud Abbas who called for an end to the war in Gaza. Blinken says he's been pushing for pauses in Israel's fight against Hamas, but not a cease fire. 

#saynotowar #stopwar #palestine #israel","https://www.instagram.com/p/CzRrZOUMS7w/","","rosesharpdiary","2023-11-05T19:32:51.000Z",,"0","0"
"World stand with you Palestine 🇵🇸🌎✊🏼🤝🫶🏼 #stopgenocidenow #freepalestine #freedom #stopwar #godblessyou","https://www.instagram.com/p/CzRrvSPrlOE/","A u r é l i e","aurelie.aoun","2023-11-05T19:35:51.000Z",,"2","0"
"Freedom for Ukraine
Stop this war.
Freedom 💙💛

🕊🕊🕊🕊🕊🕊🕊🕊

#freedom #freedomwillwin #stopwarinukraine #toolong #stopputin #славаукраїні 
#nowarinukraine #taurus #standtogether #dreamtheworldawake #braveua #nofakenews
#stopwar #ukraine #nowar #peace #нетвойне #stopputin #armukrainenow #november #kiev #kramatorsk #taurusforukraine #wearefamily #wingsforfreedom #fckputin #russiaisaterroriststate #f16 #bebravelikeukraine #standwithukraine #💙💛","https://www.instagram.com/p/CzRuZBeImJm/","Princess Design Style","princess_design_style","2023-11-05T19:59:02.000Z",,"25","0"
"Breaking News:Scenes in gaza right now.
Once again israeeli military dropped bombs on all over Palestinian international telecommuting system rendering it inoperable.
@ithecolourfull 

#ceasefirenow #stopwar #ceasefirenow🇵🇸 #ceasefireinpalestine #ceasefireingaza #freepalestine #palestinewillbefree #palestine🇵🇸 #letgazalive #gazaunderattack #stoppalestiniangenocide #stopgazagenocide 
#stoppalestinianholocaust 
#israeel_child_killer","https://www.instagram.com/p/CzRri2ouA6b/","Haya Fatima 🇵🇸","ithecolourfull","2023-11-05T19:34:09.000Z",,"4","0"
"**Wir sind überwältigt!** 

Schon unglaubliche 21 Herzenswünsche von Kindern in der Ukraine wurden erfüllt, und das, obwohl unsere Post erst seit weniger als einer Woche online ist. Wir können gar nicht oft genug sagen, wie sehr wir eure Unterstützung schätzen. Jeder, der unsere Botschaft teilt, unterstützt oder weiterverbreitet, macht einen riesigen Unterschied! 🎁❤️ (https://www.wishbob.com/uwfkjceatv)
Gerne könnt ihr uns auch finanziell unterstützen. (http://www.PayPal.me/ThoWerner) Leider ohne Spendenquittung da wir nur zwei „Deppen“ sind die an diese Aktion glauben. 
‼️Unsere nächste Fahrt geht am 10.11.2023 mit Anhänger!‼️
Schön wäre wenn wir ihn nicht komplett aus eigener Tasche mieten müssen.🥰
Gerne könnt ihr eure Spenden oder schon fertige Geschenke bei refit zu den Öffnungszeiten bringen oder am Donnerstag zu Philipp, im Ritzetal 49, in Jena zwischen 17.00 Uhr und 19.00 Uhr.

Aber heute haben wir nicht auf der Couch gelegen oder in die Sauna geschwitzt. **Wir sind insgesamt 800 Kilometer gefahren, um Trauma-IFA-Bags für die Soldaten in der Ukraine abzuholen.** An einem regnerischen Herbsttag haben wir alles gegeben, um denjenigen zu helfen, die es am dringendsten benötigen. Danke an UHH - Ukraine Hilfe Hattingen - Hattinger helfen Ukrainern für die Bestellung. Und einen mega Dank an … und Familie Antrack 🥰 für die Möglichkeit zum kaufen. 

**Ein herzliches Dankeschön an euch alle!** Gemeinsam bewegen wir Berge. 💪✨ 

#WeihnachtenFürDieUkraine #GemeinsamFürDasGute #stopwar #humanitarianaid #helpukraine #staywithukraine #dieallesfahrer #standwithukraine #StandWithUkrain #ukrainewar #ukrainwar #westandwithukraine #WeStandWithUkriane #wehelp #WeHelp #SaveTheChildren #hilfstransport #machenstattreden #wirhelfen #peacenotwar #germanhelper #StayWithUkraine #SlavaUkraine #slavaukraine #SlavaUkraini #volunteer #germanhelp #Hilfsgütertransport","https://www.instagram.com/p/CzRrI22NIl2/","Die Allesfahrer","dieallesfahrer","2023-11-05T19:30:37.000Z",,"19","2"
"Can you even imagine the pain of people in gaza ???
Is this self defence???
This is pure genocide..!

@ithecolourfull 
#palestine🇵🇸 #freepalestine #stopwar #ceasefirenow #ceasefireingazanow #ceasefirenow🇵🇸 #israeel_child_killer #netanyahu_war_criminal #joebidenisaracist #stoppalestiniangenocide #stopgazagenocide #gazaunderattack #stopwarcrimes #letgazababieslive #letgazalive","https://www.instagram.com/p/CzRpx5AOYea/","Haya Fatima 🇵🇸","ithecolourfull","2023-11-05T19:18:44.000Z",,"1","0"
"From the river to the sea

#freepalestine 
#stopwar 
#ceasefirenow🇵🇸
#peace
#palestibewillbefree 
#palestine 
#love","https://www.instagram.com/p/CzRwqOKtfCA/","Harvesting Sessions","_harvesting_sessions_","2023-11-05T20:18:51.000Z",,"3","0"
"Rinasceremo dalle macerie. 

Porteremo questa nostra storia, 
dentro di noi per sempre. 
Una storia fatta di sofferenza, violenza e morte. 
Questa è la verità che riguarda l’umanità,
del pianeta Terra.
Porteremo per sempre questa morte, 
queste lacrime amare, 
gli occhi di quei bimbi strappati alla loro fanciullezza,
le grida straziate di quelle madri e di quei padri,
dei più dimenticati, dei più emarginati,
dei nostri fratelli e delle nostre sorelle,
che abbiamo lasciato nella disperazione più totale. 
Sarà tutto tatuato nelle nostre anime, 
affinché non ci dimentichiamo mai
affinché non ripetiamo mai più
e questa volta
per davvero
ma davvero, davvero
questi orrori.
Questa volta, 
passando dalle tenebre più oscure, 
possiamo risollevarci.
Dare vita ad una nuova vita,
ricostruire dalle macerie,
riparare tutto il danno che abbiamo fatto, 
e solo così potremo rimettere i nostri peccati,
aggiustando quello che abbiamo rotto.
Rinasceremo dalle macerie, 
questa è la speranza,
che ci fa andare avanti.

#life #stopwar #macerie #vita #volo #imparare #dio #verità #enough #rinascita","https://www.instagram.com/p/CzRqMovtFq8/","Sana Hussein Ribwar","free.assange.day.x.lugano","2023-11-05T19:22:23.000Z",,"13","0"
